bien.type,bien.superficie_totale,bien.superficie_habitable,bien.nombre_pieces,bien.nombre_chambres,bien.nombre_salles_bain,bien.etat_general,localisation.gouvernorat,localisation.delegation,localisation.ville,localisation.coordonnees.latitude,localisation.coordonnees.longitude,equipements.climatisation,equipements.chauffage,equipements.ascenseur,equipements.garage,equipements.cave,equipements.terrasse,equipements.balcon,equipements.jardin,equipements.piscine,equipements.cuisine_equipee,equipements.double_vitrage,equipements.interphone,equipements.videophone,equipements.alarme,equipements.gardiennage,equipements.dressing,equipements.cuisine_americaine,equipements.concierge,equipements.salle_de_sport,is_vente,label_conflict,prix_per_m2_log,log_superficie,log_nombre_pieces,nb_equipements,jours_depuis_publication,has_coordinates,coastal_premium,size_category
Appartement,76.5,,3.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.45,10.59588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.8145864958490483,4.350277936359301,1.3862943611198906,0,313.0,1,1,0
Appartement,76.5,,3.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.03203,10.49973,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.960138960351487,4.350277936359301,1.3862943611198906,0,313.0,1,1,0
Appartement,76.5,,3.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.0337,10.50767,False,Sans chauffage,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.6441795759719278,4.350277936359301,1.3862943611198906,0,313.0,1,1,0
Appartement,86.0,,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.94392,10.54723,False,Climatisation,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,2.975766842308293,4.465908118654584,1.3862943611198906,5,313.0,1,0,1
Appartement,85.0,60.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Chatt Meriem,35.96342,10.54252,False,"Radiateur, Climatisation",False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,0,False,2.9256884298210646,4.454347296253507,1.3862943611198906,4,297.0,1,0,0
Appartement,100.0,,3.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.95525,10.53955,False,Central,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False,0,False,3.258096538021482,4.61512051684126,1.3862943611198906,7,3.0,1,0,1
Appartement,113.0,60.0,2.0,2.0,1.0,Bon,Autres,Autres,Tunis,36.85446,10.25102,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.526082563972187,4.736198448394496,1.0986122886681098,0,268.0,1,0,1
Appartement,200.0,120.0,3.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.89163,10.59199,False,Radiateur,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.3978952727983707,5.303304908059076,1.3862943611198906,0,264.0,1,1,3
Appartement,90.0,,3.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.02814,10.5026,False,Central,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,False,2.662587827025453,4.51085950651685,1.3862943611198906,3,259.0,1,1,1
Appartement,80.0,,3.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.93557,10.55058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.3978952727983707,4.394449154672439,1.3862943611198906,0,257.0,1,0,0
Maison,497.5369,550.0,7.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.88834,10.59864,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.6945957207744073,6.211677608728594,2.0794415416798357,0,241.0,1,1,4
Appartement,76.5,75.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Hergla,36.0347,10.50458,False,Radiateur,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.1998728777425853,4.350277936359301,1.3862943611198906,1,177.0,1,1,0
Appartement,76.5,70.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Hergla,36.0347,10.50458,False,Radiateur,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.960138960351487,4.350277936359301,1.3862943611198906,1,178.0,1,1,0
Appartement,72.0,,2.0,2.0,1.0,Neuf,Tunis,Autres,Jardins De Carthage,36.85555,10.29586,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,0,False,3.5757729663414546,4.290459441148391,1.0986122886681098,8,173.0,1,1,0
Appartement,140.0,120.0,5.0,2.0,1.0,Bon,Autres,Autres,Autres,0.00218,-0.00224,False,Central,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0,False,2.7269186854065928,4.948759890378168,1.791759469228055,4,172.0,1,0,2
Appartement,80.0,,3.0,2.0,1.0,Bon,Sousse,Autres,Autres,36.45,10.59588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.6026896854443837,4.394449154672439,1.3862943611198906,0,163.0,1,1,0
Appartement,110.0,100.0,4.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.82547,10.63956,False,Radiateur,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.3116349285139637,4.709530201312334,1.6094379124341003,0,162.0,1,0,1
Appartement,120.0,100.0,4.0,2.0,1.0,Bon,Autres,Autres,Sousse Khezama,36.45,10.59588,False,Central,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,False,2.662587827025453,4.795790545596741,1.6094379124341003,2,159.0,1,0,2
Maison,250.0,150.0,4.0,2.0,1.0,Neuf,Sousse,Autres,Hergla,36.03001,10.50091,False,Sans chauffage,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,2.3978952727983707,5.5254529391317835,1.6094379124341003,1,155.0,1,1,4
Appartement,42.0,30.0,2.0,2.0,1.0,Neuf,Autres,Autres,Tunis,36.86861,10.34551,False,Sans chauffage,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,3.211227604029944,3.7612001156935624,1.0986122886681098,1,155.0,1,0,0
Appartement,117.0,100.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Sousse Khezama,36.45,10.59588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.0589335374587088,4.770684624465665,1.3862943611198906,0,151.0,1,0,2
Appartement,80.0,,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.93669,10.54326,False,"Radiateur, Climatisation",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,False,2.772588722239781,4.394449154672439,1.3862943611198906,2,142.0,1,0,0
Appartement,80.0,,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.93044,10.56836,False,Central,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,False,2.772588722239781,4.394449154672439,1.3862943611198906,2,142.0,1,0,0
Appartement,80.0,,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.93363,10.55063,False,Central,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,False,2.772588722239781,4.394449154672439,1.3862943611198906,2,141.0,1,0,0
Appartement,200.0,120.0,1.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.88134,10.59648,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.0476928433652555,5.303304908059076,0.6931471805599453,0,117.0,1,1,3
Appartement,102.0,90.0,3.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.91532,10.57843,False,Radiateur,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,False,2.3799091764285887,4.634728988229636,1.3862943611198906,2,106.0,1,0,1
Appartement,75.0,69.0,2.0,2.0,1.0,Bon,Sousse,Autres,Sahloul,35.83179,10.5989,False,Central,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,0,False,2.8716796248840124,4.330733340286331,1.0986122886681098,4,3.0,1,1,0
Appartement,117.0,,4.0,2.0,1.0,Bon,Autres,Autres,Sousse Khezama,35.83348,10.61003,False,"Radiateur, Central",True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,False,2.420937766945525,4.770684624465665,1.6094379124341003,4,71.0,1,0,2
Appartement,50.0,,2.0,2.0,1.0,Neuf,Autres,Autres,Sousse,35.82727,10.63505,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,2.9444389791664403,3.9318256327243257,1.0986122886681098,1,22.0,1,0,0
Appartement,220.0,220.0,4.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.87467,10.57181,False,Central,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,False,2.3978952727983707,5.3981627015177525,1.6094379124341003,2,25.0,1,0,3
Maison,497.5369,800.0,6.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.03797,10.49136,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,1.791759469228055,6.211677608728594,1.9459101490553132,1,24.0,1,1,4
Maison,497.5369,1255.0,8.0,6.0,1.0,Bon,Autres,Autres,Autres,35.75616,10.82802,False,Central,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,0,False,1.791759469228055,6.211677608728594,2.1972245773362196,5,18.0,1,0,4
Appartement,85.0,85.0,3.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.88509,10.58904,False,Radiateur,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,False,2.6761749925717613,4.454347296253507,1.3862943611198906,3,18.0,1,1,0
Appartement,111.0,,4.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.88745,10.58864,False,Central,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,False,2.6109967609604054,4.718498871295094,1.6094379124341003,3,12.0,1,1,1
Appartement,172.0,172.0,4.0,2.0,1.0,Neuf,Sousse,Autres,Sahloul,35.83589,10.59312,False,Central,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,False,2.623994283304163,5.153291594497779,1.6094379124341003,2,12.0,1,1,3
Appartement,55.0,55.0,2.0,1.0,1.0,Neuf,Sousse,Autres,Hergla,36.45,10.59588,False,Climatisation,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0,False,2.953962860677696,4.02535169073515,1.0986122886681098,3,10.0,1,1,0
Maison,497.5369,360.0,5.0,3.0,2.0,Bon,Autres,Autres,Chatt Meriem,36.45,10.59588,False,"Radiateur, Climatisation, Central",False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,0,False,1.890850371872286,6.211677608728594,1.791759469228055,5,3.0,1,0,4
Appartement,150.0,150.0,3.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.0291,10.50848,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0,False,1.8971199848858813,5.017279836814924,1.3862943611198906,3,2.0,1,1,3
Appartement,10.0,,2.0,1.0,0.0,Bon État / Habitable,Tunis,Autres,Jardins De Carthage,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.0986122886681098,2,0.0,1,1,0
Appartement,10.0,,3.0,2.0,0.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.3862943611198906,2,0.0,1,1,0
Appartement,10.0,,3.0,2.0,0.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.3862943611198906,2,0.0,1,1,0
Duplex,10.0,,4.0,3.0,0.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.6094379124341003,4,0.0,1,1,0
Maison,100.0,,4.0,3.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.302585092994046,4.61512051684126,1.6094379124341003,0,0.0,1,0,1
Appartement,140.0,,4.0,3.0,1.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.575878427993727,4.948759890378168,1.6094379124341003,4,0.0,1,1,2
Appartement,10.0,,4.0,3.0,2.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.6094379124341003,2,0.0,1,1,0
Duplex,10.0,,3.0,2.0,0.0,Bon État / Habitable,Tunis,Autres,Gammarth,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.3862943611198906,2,0.0,1,1,0
Bureau,126.0,,0.0,0.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.1918471524802814,4.844187086458591,0.0,0,0.0,1,1,2
Bureau,497.5369,,0.0,0.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.1570004211501135,6.211677608728594,0.0,0,0.0,1,1,4
Appartement,10.0,,4.0,3.0,3.0,Bon État / Habitable,Tunis,Autres,Gammarth,36.80278,10.17972,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.6094379124341003,4,0.0,1,1,0
Appartement,10.0,,3.0,2.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.3862943611198906,2,0.0,1,1,0
Bureau,497.5369,,0.0,0.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.0839752861352236,6.211677608728594,0.0,0,0.0,1,1,4
Bureau,497.5369,,0.0,0.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.0975149678639333,6.211677608728594,0.0,0,0.0,1,1,4
Appartement,105.0,,3.0,2.0,1.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.440274495767232,4.663439094112067,1.3862943611198906,3,0.0,1,1,1
Appartement,10.0,,3.0,2.0,0.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.3862943611198906,2,0.0,1,1,0
Appartement,135.0,,4.0,3.0,1.0,Bon État / Habitable,Ariana,Autres,Soukra,36.8624,10.19556,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.9873668627336596,4.912654885736052,1.6094379124341003,2,0.0,1,0,2
Appartement,86.0,,2.0,1.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.623994283304163,4.465908118654584,1.0986122886681098,2,0.0,1,0,1
Appartement,146.0,,4.0,3.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.452421194643512,4.990432586778736,1.6094379124341003,3,0.0,1,0,3
Appartement,70.0,,2.0,1.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.3978952727983707,4.2626798770413155,1.0986122886681098,2,0.0,1,1,0
Villa,200.0,,8.0,3.0,3.0,Bon État / Habitable,Autres,Autres,Autres,33.35,10.49,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0,False,2.6026896854443837,5.303304908059076,2.1972245773362196,5,0.0,1,0,3
Bureau,497.5369,,6.0,5.0,0.0,Bon État / Habitable,Ben Arous,Autres,Autres,36.75333,10.2222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.6945957207744073,6.211677608728594,1.9459101490553132,0,0.0,1,1,4
Bureau,497.5369,,6.0,5.0,0.0,Bon État / Habitable,Ben Arous,Autres,Autres,36.75333,10.2222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.538701361342322,6.211677608728594,1.9459101490553132,0,0.0,1,1,4
Appartement,60.0,,2.0,1.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.2335922215070942,4.110873864173311,1.0986122886681098,0,0.0,1,0,0
Appartement,100.0,,3.0,2.0,1.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.4849066497880004,4.61512051684126,1.3862943611198906,3,0.0,1,1,1
Local_Commercial,30.0,,0.0,0.0,0.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,3.4339872044851463,0.0,2,0.0,1,1,0
Appartement,35.0,,1.0,0.0,1.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.147840051751449,3.58351893845611,0.6931471805599453,0,0.0,1,1,0
Maison,80.0,,3.0,2.0,1.0,Bon État / Habitable,Ariana,Autres,Soukra,36.8624,10.19556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.277267285009756,4.394449154672439,1.3862943611198906,0,0.0,1,0,0
Appartement,35.0,,1.0,1.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.5199979695992702,3.58351893845611,0.6931471805599453,0,0.0,1,0,0
Appartement,120.0,,3.0,1.0,2.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0,False,2.4709204078132605,4.795790545596741,1.3862943611198906,6,0.0,1,1,2
Appartement,35.0,,1.0,0.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.002849741322855,3.58351893845611,0.6931471805599453,0,0.0,1,0,0
Appartement,10.0,,5.0,4.0,2.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.791759469228055,2,0.0,1,1,0
Appartement,10.0,,3.0,2.0,0.0,Bon État / Habitable,Tunis,Autres,Jardins De Carthage,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.3862943611198906,2,0.0,1,1,0
Appartement,10.0,,2.0,1.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.3978952727983707,1.0986122886681098,2,0.0,1,1,0
Appartement,105.0,,3.0,2.0,1.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,2.9981103959589586,4.663439094112067,1.3862943611198906,1,0.0,1,1,1
